"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q1","Q1-1980","PER","Persons","3","Thousands",,,7109.7,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q2","Q2-1980","PER","Persons","3","Thousands",,,7112.267,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q3","Q3-1980","PER","Persons","3","Thousands",,,7126.333,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q4","Q4-1980","PER","Persons","3","Thousands",,,7184.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q1","Q1-1981","PER","Persons","3","Thousands",,,7272.633,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q2","Q2-1981","PER","Persons","3","Thousands",,,7271.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q3","Q3-1981","PER","Persons","3","Thousands",,,7255.8,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q4","Q4-1981","PER","Persons","3","Thousands",,,7275.367,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q1","Q1-1982","PER","Persons","3","Thousands",,,7247.167,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q2","Q2-1982","PER","Persons","3","Thousands",,,7251.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q3","Q3-1982","PER","Persons","3","Thousands",,,7274.2,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q4","Q4-1982","PER","Persons","3","Thousands",,,7272.9,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q1","Q1-1983","PER","Persons","3","Thousands",,,7248.2,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q2","Q2-1983","PER","Persons","3","Thousands",,,7323.333,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q3","Q3-1983","PER","Persons","3","Thousands",,,7357.933,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q4","Q4-1983","PER","Persons","3","Thousands",,,7332.867,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q1","Q1-1984","PER","Persons","3","Thousands",,,7331.4,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q2","Q2-1984","PER","Persons","3","Thousands",,,7390.167,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q3","Q3-1984","PER","Persons","3","Thousands",,,7438.633,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q4","Q4-1984","PER","Persons","3","Thousands",,,7420.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q1","Q1-1985","PER","Persons","3","Thousands",,,7442.033,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q2","Q2-1985","PER","Persons","3","Thousands",,,7479.567,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q3","Q3-1985","PER","Persons","3","Thousands",,,7489.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q4","Q4-1985","PER","Persons","3","Thousands",,,7527.733,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q1","Q1-1986","PER","Persons","3","Thousands",,,7559.1,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q2","Q2-1986","PER","Persons","3","Thousands",,,7587.133,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q3","Q3-1986","PER","Persons","3","Thousands",,,7593.367,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q4","Q4-1986","PER","Persons","3","Thousands",,,7611.933,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q1","Q1-1987","PER","Persons","3","Thousands",,,7635.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q2","Q2-1987","PER","Persons","3","Thousands",,,7667.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q3","Q3-1987","PER","Persons","3","Thousands",,,7678.7,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q4","Q4-1987","PER","Persons","3","Thousands",,,7723.633,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q1","Q1-1988","PER","Persons","3","Thousands",,,7755.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q2","Q2-1988","PER","Persons","3","Thousands",,,7737.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q3","Q3-1988","PER","Persons","3","Thousands",,,7744.2,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q4","Q4-1988","PER","Persons","3","Thousands",,,7775.567,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q1","Q1-1989","PER","Persons","3","Thousands",,,7857.333,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q2","Q2-1989","PER","Persons","3","Thousands",,,7871.833,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q3","Q3-1989","PER","Persons","3","Thousands",,,7863.233,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q4","Q4-1989","PER","Persons","3","Thousands",,,7882.2,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q1","Q1-1990","PER","Persons","3","Thousands",,,7930.933,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q2","Q2-1990","PER","Persons","3","Thousands",,,7909.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q3","Q3-1990","PER","Persons","3","Thousands",,,7930.2,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q4","Q4-1990","PER","Persons","3","Thousands",,,7934.8,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q1","Q1-1991","PER","Persons","3","Thousands",,,7920.467,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q2","Q2-1991","PER","Persons","3","Thousands",,,7936.1,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q3","Q3-1991","PER","Persons","3","Thousands",,,7939.067,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q4","Q4-1991","PER","Persons","3","Thousands",,,7902.567,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q1","Q1-1992","PER","Persons","3","Thousands",,,7871.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q2","Q2-1992","PER","Persons","3","Thousands",,,7903.833,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q3","Q3-1992","PER","Persons","3","Thousands",,,7940.533,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q4","Q4-1992","PER","Persons","3","Thousands",,,7941.033,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q1","Q1-1993","PER","Persons","3","Thousands",,,7912.033,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q2","Q2-1993","PER","Persons","3","Thousands",,,7949.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q3","Q3-1993","PER","Persons","3","Thousands",,,7967.733,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q4","Q4-1993","PER","Persons","3","Thousands",,,7951.533,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q1","Q1-1994","PER","Persons","3","Thousands",,,7964.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q2","Q2-1994","PER","Persons","3","Thousands",,,7999.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q3","Q3-1994","PER","Persons","3","Thousands",,,8036.433,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q4","Q4-1994","PER","Persons","3","Thousands",,,8043.267,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","Thousands",,,8044.3,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","Thousands",,,8040.667,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","Thousands",,,8049.967,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","Thousands",,,8057.267,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","Thousands",,,8105.4,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","Thousands",,,8108.033,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","Thousands",,,8133.067,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","Thousands",,,8149.4,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","Thousands",,,8173.167,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","Thousands",,,8196.134,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","Thousands",,,8263.934,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","Thousands",,,8300.9,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","Thousands",,,8287.634,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","Thousands",,,8306.833,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","Thousands",,,8348.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","Thousands",,,8365.366,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","Thousands",,,8397.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","Thousands",,,8444.634,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","Thousands",,,8469.434,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","Thousands",,,8506.767,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,8533.833,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,8544.6,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,8569.934,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,8627.233,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,8643.9,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,8674.6,,
"CAN","Canada","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,8678.7,,
